start	
46655	구정이벤트아이템. 새해 선물이 담긴 보물상자 <우클릭으로 사용>
//오후 8:42 2012-01-04	
155979	치타의 비결(10분)
155980	치타의 비결(60분)
155981	이동속도 40% 상승
155982	해방군의 각오
155983	아이템을 착용하고 있으면 사냥 시 경험치 40%추가 획득(명 지휘관의 지휘봉과 중복가능, 최대 장착 가능 1개)
155984	저항의 반지
155985	마법의 반지
155986	모든 원소 저항률 상승(최대 장착 가능 1개)
155987	스킬 데미지 추가(최대 장착 가능 1개)
//오후 12:13 2012-01-05	
6786	설날의 사자
50351	<FONT=m212>축하 합니다. <COLOR=FF99CC00><HERONAME/></FONT></COLOR><FONT=mn12>님께서는 </FONT><FONT=m212><COLOR=FFCC99FF>설날의 사자</COLOR></FONT><FONT=mn12>를 성공적으로 완료 하였습니다.</FONT>
//오후 2:22 2012-01-05	
92868	정령들의쉼터 에리어 컨퀘스트 달성률 10% 달성에 따른 보상입니다.
92869	정령들의쉼터 에리어 컨퀘스트 달성률 20% 달성에 따른 보상입니다.
92870	정령들의쉼터 에리어 컨퀘스트 달성률 30% 달성에 따른 보상입니다.
92871	정령들의쉼터 에리어 컨퀘스트 달성률 40% 달성에 따른 보상입니다.
92872	정령들의쉼터 에리어 컨퀘스트 달성률 50% 달성에 따른 보상입니다.
92873	정령들의쉼터 에리어 컨퀘스트 달성률 60% 달성에 따른 보상입니다.
92874	정령들의쉼터 에리어 컨퀘스트 달성률 70% 달성에 따른 보상입니다.
92875	정령들의쉼터 에리어 컨퀘스트 달성률 80% 달성에 따른 보상입니다.
92876	정령들의쉼터 에리어 컨퀘스트 달성률 90% 달성에 따른 보상입니다.
92877	정령들의쉼터 에리어 컨퀘스트 달성률 100% 달성에 따른 보상입니다.
7273	소속연합
7274	길드랭킹
7275	길드코인: %s
7276	기부하기
7277	길드소개
7278	길드소개 수정
7279	길드소개를 입력하여 주십시오.
7280	길드가입 요청
7281	길드가입 요청차단
7282	길드 경험치
7284	%s
7285	%s
7286	%s
7287	%s
7288	%s / %s
7289	%s
7290	%s / %s
7291	%s
//오후 9:26 2012-01-05	
300691	7차 아바타 스킨 세트(B)
300692	7차 아바타 스킨 세트(D)
300693	7차 아바타 스킨 세트(V)
300694	7차 아바타 스킨 세트(E)
300695	7차 아바타 스킨 세트(S)
301691	몬트샤인 성을 정벌한 영웅에게 지급되는 아바타 스킨 세트
//오후 2:36 2012-01-06	
7293	길드시설
7294	길드운영
7292	길드원 정보
7295	공헌도
//오후 6:01 2012-01-06	
11561	공격과 방어 성공률, 공격속도, 이동속도, 크리티컬 확률에 영향을 미칩니다. \n(발키리/섀도우/미스틱의 경우 기본 공격력에도 영향을 미칩니다.) \n
//오후 7:20 2012-01-06	
402251	강해지는 법
402252	어쩌면 치료사 비나요가
402253	아마도 사냥꾼 페드투라면
402254	혹시 악사 차야라면
402255	악사의 노래
402256	소실된 비법
402257	악몽의 시련
402258	자격의 증명-야수들의 숲
402259	자격의 증명-에텔레인 지하수로
402260	자격의 증명-얼어붙은 궁전
402261	자격의 증명-용족의 계곡
402262	자격의 증명-아이올트 공동묘지
402263	자격의 증명-헬론의 성
402264	자격의 증명-녹음의 대지
402265	자격의 증명-정령들의 쉼터
402266	자격의 증명-보아레스 산맥
402267	자격의 증명-생명의 협곡
402268	[악몽의 시련] 야수들의 숲
402269	[악몽의 시련] 에텔레인 지하수로
402270	[악몽의 시련] 얼어붙은 궁전
402271	[악몽의 시련] 용족의 계곡
402272	[악몽의 시련] 아이올트 공동묘지
402273	[악몽의 시련] 헬론의 성
402274	[악몽의 시련] 녹음의 대지
402275	[악몽의 시련] 정령들의 쉼터
402276	[악몽의 시련] 보아레스 산맥
402277	[악몽의 시련] 생명의 협곡
//오후 3:00 2012-01-09	
47655	화폐
47656	종류
47657	소지 개수
//오후 6:23 2012-01-10	
402278	허기진 순례자
402279	낙오한 순례자들
402280	순례자 사다트
402281	순례자 사다트의 부탁
402282	순례자의 지팡이
402283	순례자 아마르티아
402284	순례자 아마르티아의 부탁
402285	랩터의 고기
402286	순례자 운세트
402287	순례자 운세트의 부탁
402288	에키드나의 비늘
402289	땅의 수호자 아그라왈
402290	시들어가는 신목1
402291	난폭한 나무의 정령
402292	나무 정령의 마력
402293	난폭한 강의 정령
402294	강 정령의 마력
402295	난폭한 바람의 정령
402296	바람 정령의 마력
402297	난폭한 바위의 정령
402298	바위 정령의 마력
402299	시들어가는 신목2
402300	시들어가는 신목3
402301	캡틴 스키라
402302	캡틴 쿠잔
402303	캡틴 아무무
402304	시들어가는 신목4
402305	신목에게 활력을1
402306	영양제
402307	신목에게 활력을2
402308	고농축 영양제
402309	신목을 시들게 하는 자
402310	(미션)영원성의 지대(파티권장)
402311	(미션)영원성의 지대(파티권장) (재수락)
402312	신목을 지켜라
402313	밀려오는 적들
402314	신목을 지켜라 (반복 10회)
402315	밀려오는 적들 (반복 10회)
402316	신목의 부활을 위하여
402317	사다트의 노력
402318	라마크리슈의 노력
402319	운세트의 노력
402320	아마르티아의 노력
402321	지식의 씨앗
//오후 6:23 2012-01-10	
300696	식용버섯
300697	순례자의 지팡이
300698	순례자의 가방
300699	랩터 고기
300700	에키드나의 비늘
300701	나무 정령의 마력
300702	강 정령의 마력
300703	바람 정령의 마력
300704	바위 정령의 마력
300705	영양제
300706	고농축 영양제
300707	정령의 마력
300708	지식의 열매
300709	지식의 씨앗
300710	라비다 나무의 열매
300711	씨앗의 증표
300712	정원사의 증표
300713	관리인의 증표
300714	위그드라실의 증표
301696	먹을 수 있는 버섯
301697	순례자 아마르티아의 지팡이
301698	순례자 사다트의 가방
301699	먹기좋게 자른 랩터의 고기
301700	강철만큼 단단하지만 가벼운 에키드나의 비늘 
301701	정령의 마력
301702	정령의 마력
301703	정령의 마력
301704	정령의 마력
301705	나무에 활력을 줄 수 있는 영양제
301706	나무에 활려을 줄 수 있는 고농축 영양제
301707	정령의 마력
301708	신목 위그드라실의 열매
301710	마력을 머금은 나무의 열매 HP 및 SP를 1000씩 회복시켜준다.
301711	지식의 씨앗을 모으는 자에게 주는 증표.\n사용 시 AC과제[씨앗 모으기]를 완료 할 수 있습니다.
301712	지식의 씨앗을 모으는 자에게 주는 증표.\n사용 시 AC과제 [영원성의 정원사]를 완료 할 수 있습니다.
301713	지식의 씨앗을 모으는 자에게 주는 증표.\n사용 시 AC과제 [숲의 관리인]을 완료 할 수 있습니다.
301714	지식의 씨앗을 모으는 자에게 주는 증표\n사용 시 AC과제 [신목의 수호자]를 완료 할 수 있습니다.
//오후 6:23 2012-01-10	
6885	씨앗 모으기
6886	영원성의 정원사
6887	숲의 관리인
6888	신목의 수호자
6889	씨앗의 증표를 사용 시 완료 할 수 있습니다.
6890	정원사의 증표를 사용 시 완료 할 수 있습니다.
6891	관리인의 증표를 사용 시 완료 할 수 있습니다.
6892	위그드라실의 증표를 사용 시 완료 할 수 있습니다.
6893	신목의 수호자
//오후 10:49 2012-01-10	
155831	[악몽의 시련] 야수들의 숲
155832	[악몽의 시련] 에텔레인 지하수로
155833	[악몽의 시련] 얼어붙은 궁전
155834	[악몽의 시련] 용족의 계곡
155835	[악몽의 시련] 아이올트 공동묘지
155836	[악몽의 시련] 헬론의 성
155837	[악몽의 시련] 브라키온 대륙
155838	[악몽의 시련] 녹음의 대지
155839	[악몽의 시련] 정령들의 쉼터
155840	[악몽의 시련] 보아레스 산맥
155841	[악몽의 시련] 생명의 골짜기
155842	[악몽의 시련] 세리엔트 대륙
158831	[악몽] 야수들의 숲에서 얼음드래곤 니발리스를 처치.
158832	[악몽] 에텔레인 지하수로에서 오토 폰 로쉬펠트를 처치.
158833	[악몽] 얼어붙은 궁전에서 에리히 슈츠발트를 처치.
158834	[악몽] 용족의 계곡에서 용기사단 단장을 처치.
158835	[악몽] 아이올트 공동묘지에서 암흑의 대사제를 처치.
158836	[악몽] 헬론의 성에서 슈바르츠 프람메를 처치.
158837	아래 나열된 브라키온 대륙의 악마의 시련 AC를 모두 완료합니다.
158838	[악몽] 녹음의 대지에서 군단장 제뷰트를 처치.
158839	[악몽] 정령들의 쉼터에서
158840	[악몽] 보아레스 산맥에서
158841	[악몽] 생명의 골짜기에서
158842	아레 나열된 세리엔트 대륙의 악마의 시련 AC를 모두 완료합니다.
50213	자격을 증명한 자에게 찾아온 악몽.#무서울 정도로 강력해진 야수들의 숲에 도전하여 눈부신 성장을 이룩하자.
50214	자격을 증명한 자에게 찾아온 악몽.#무서울 정도로 강력해진 에텔레인 지하수로에 도전하여 눈부신 성장을 이룩하자.
50215	자격을 증명한 자에게 찾아온 악몽.#무서울 정도로 강력해진 얼어붙은 궁전에 도전하여 눈부신 성장을 이룩하자.
50216	자격을 증명한 자에게 찾아온 악몽.#무서울 정도로 강력해진 용족의 계곡에 도전하여 눈부신 성장을 이룩하자.
50217	자격을 증명한 자에게 찾아온 악몽.#무서울 정도로 강력해진 아이올트 공동묘지에 도전하여 눈부신 성장을 이룩하자.
50218	자격을 증명한 자에게 찾아온 악몽.#무서울 정도로 강력해진 헬론의 성에 도전하여 눈부신 성장을 이룩하자.
50219	자격을 증명한 자에게 찾아온 악몽.#무서울 정도로 강력해진 녹음의 대지에 도전하여 눈부신 성장을 이룩하자.
50220	자격을 증명한 자에게 찾아온 악몽.#무서울 정도로 강력해진 정령들의 쉼터에 도전하여 눈부신 성장을 이룩하자.
50221	자격을 증명한 자에게 찾아온 악몽.#무서울 정도로 강력해진 보아레스 산맥에 도전하여 눈부신 성장을 이룩하자.
50222	자격을 증명한 자에게 찾아온 악몽.#무서울 정도로 강력해진 생명의 골짜기에 도전하여 눈부신 성장을 이룩하자.
//오후 4:07 2012-01-12	
47726	NEWBIE
48726	썬 온라인 NEWBIE 회원임을 증명하는 아이템
//오후 3:17 2012-01-17	
2126	최상급 인챈트
2127	인챈트 실패 시 등급이 다운될 수 있습니다
2128	인챈트 실패 시 아이템이 소멸될 수 있습니다
//오전 11:57 2012-01-18	
35401	섀도우다크니스
//오후 5:21 2012-01-19	
70701	더 이상 해당 아이템을 지갑에 넣을 수 없습니다.
70703	길드코인
70704	%s코인
70705	길드
70706	일일 퀘스트
70707	배틀존
//오후 6:49 2012-01-19	
2444	(아이템 전원 획득)
2923	파티원 전체획득
//오전 10:32 2012-01-20	
41561	날개를 착용하고 <Shift+Space> 키를 누르면 비행 모드로 전환 됩니다.
41562	날개를 착용하고 <Shift+Space> 키를 누르면 비행 모드로 전환 됩니다.
41563	날개를 착용하고 <Shift+Space> 키를 누르면 비행 모드로 전환 됩니다.
41564	날개를 착용하고 <Shift+Space> 키를 누르면 비행 모드로 전환 됩니다.
41565	날개를 착용하고 <Shift+Space> 키를 누르면 비행 모드로 전환 됩니다.
159301	날개를 착용하고 <Shift+Space> 키를 누르면 비행 모드로 전환 됩니다.
159303	하늘을 나는 칼버스. <우클릭으로 소환> 칼버스를 소환하고 <Shift+Space>키를 누르면 비행 모드로 전환 됩니다.
//오후 3:49 2012-01-20	
2302	글쓰기
2303	길드 포인트: %s
2304	업그레이드
2305	활성화
2306	적대대기 길드
2307	동맹중인 길드 수: %s 
2308	적대중인 길드 수: %s
2309	적대대기 길드 수: %s
2319	럭키보스 사냥 횟수: %s
2320	점령지역 보기
2321	점령지역 관리
//오전 11:36 2012-01-26	
45553	하트
//오후 2:36 2012-01-26	
2322	길드성장
2323	점령전
2324	창고로그 (보관)
2325	창고로그 (출고)
//오후 5:49 2012-01-26	
402322	정령들의 쉼터
//오후 7:56 2012-01-26	
5248	(현재 배틀존은 파티원 전체 획득이므로, 필드에 있는 파티원에게만 적용 됩니다.)
5250	모든 파티원이 아이템을 동일하게 획득할 수 있는 배틀존 입니다.
//2012-01-27	이벤트가 종료 된 아이템 설명 추가
46666	이벤트가 종료 된 아이템.
//오후 5:26 2012-01-27	
2330	권한 보기
2453	위 길드원에게 부여할 직책을 선택하십시오.
//오후 2:26 2012-01-30	
2454	지역점령 현황
2455	점령지역 리스트
2456	길드 인장효과 총합
//오후 2:45 2012-01-30	
158689	축복의 반지
//오후 4:42 2012-01-30	
47916	맞춤설계된 아폴로
47917	맞춤설계된 아레스
47918	맞춤설계된 헤르메스
47919	맞춤설계된 니케
47920	맞춤설계된 아르테미스
47922	맞춤설계된 미완의 아폴로
47923	맞춤설계된 미완의 아레스
47924	맞춤설계된 미완의 헤르메스
47925	맞춤설계된 미완의 니케
47926	맞춤설계된 미완의 아르테미스
47928	맞춤설계된 기간트암(불)
47929	맞춤설계된 드라고닉크로우(불)
47930	맞춤설계된 팬텀실루엣(불)
47931	맞춤설계된 헬론크래셔(불)
47932	맞춤설계된 파멸의엠페러(불)
47940	맞춤설계된 니벨룽
47941	맞춤설계된 이그드라실
47942	맞춤설계된 야누비스
47943	맞춤설계된 네프티스
47944	맞춤설계된 클로리스
47946	맞춤설계된 미완의 니벨룽
47947	맞춤설계된 미완의 이그드라실
47948	맞춤설계된 미완의 야누비스
47949	맞춤설계된 미완의 네프티스
47950	맞춤설계된 미완의 클로리스
47952	강화된 아르도르 선물상자 (Lv. 90)
47953	강화된 아르도르 선물상자 (Lv. 100)
47954	강화된 아르도르 선물상자 (Lv. 105)
47955	강화된 아르도르 선물상자 (Lv. 110)
47956	강화된 아르도르 선물상자 (Lv. 115)
47957	강화된 아르도르 선물상자 (Lv. 120)
48952	아르도르 원정대의 일원이 되신 것을 진심으로 환영합니다란 글귀가 적힌 선물 상자.\n 90레벨 달성 시 열 수 있다. <우클릭으로 사용>
48953	상자 속에서 나온 또 다른 선물 상자.\n 100레벨 달성 시 열 수 있다. <우클릭으로 사용>
48954	상자 속에서 나온 또 다른 선물 상자.\n 105레벨 달성 시 열 수 있다. <우클릭으로 사용>
48955	상자 속에서 나온 또 다른 선물 상자.\n 110레벨 달성 시 열 수 있다. <우클릭으로 사용>
48956	상자 속에서 나온 또 다른 선물 상자.\n 115레벨 달성 시 열 수 있다. <우클릭으로 사용>
